customer_id,age,gender,education,marital_status,income,fashion_category,style_segment,purchase_frequency,avg_order_value,total_spend,last_purchase_date,website_visits,campaign_id,campaign_type,channel,campaign_cost,campaign_response,conversion_status,recency,frequency,monetary,rfm_score,customer_segment,engagement_score,product_category,season,budget,impressions,composite_score
CUST_0425,42,Female,Post Graduate,Married,64604,Western Wear,Luxury Seeker,6,1649.41,9896.46,2024-11-25,27,FCMP024,Flash Sale,Instagram,5200,1,0,36,6,9896.46,3.33,Mid,66.81,Footwear,Wedding Season,7911,442515,0.7300195297855031
CUST_0426,30,Female,Graduate,Single,34761,Ethnic Wear,Seasonal Shopper,4,200.0,800.0,2024-08-02,3,FCMP012,Lookbook,Email,8500,1,0,151,4,800.0,1.67,Low,34.2,Footwear,Summer,49357,289544,0.6105954724263182
CUST_0427,29,Male,Post Graduate,Single,67127,Western Wear,Essentials Buyer,2,200.0,400.0,2024-11-01,7,FCMP028,New Arrivals,Influencer Marketing,6800,0,0,60,2,400.0,2.0,Low,9.83,Accessories,Summer,24360,287683,0.595027924205977
CUST_0428,36,Female,Graduate,Single,41334,Footwear,Trendsetter,1,306.54,306.54,2024-12-22,2,FCMP048,Lookbook,Facebook Ads,8500,1,0,9,1,306.54,2.33,Low,35.67,Footwear,Summer,46976,114179,0.0205704556299331
CUST_0429,31,Female,Graduate,Single,52003,Footwear,Essentials Buyer,1,394.64,394.64,2024-12-15,8,FCMP047,New Arrivals,Influencer Marketing,6800,1,1,16,1,394.64,2.33,Low,42.43,Accessories,Festive,30199,132296,0.304960150934867
CUST_0430,24,Female,High School,Single,28381,Western Wear,Essentials Buyer,1,248.87,248.87,2024-12-03,7,FCMP025,Flash Sale,Instagram,5200,1,0,28,1,248.87,2.33,Low,40.37,Ethnic Wear,Wedding Season,6734,163946,0.4475215460051547
CUST_0431,32,Female,Graduate,Married,34644,Ethnic Wear,Trendsetter,5,758.9,3794.5,2024-11-30,11,FCMP024,New Arrivals,Instagram,6800,1,0,31,5,3794.5,2.67,Low,45.6,Footwear,Wedding Season,7911,442515,0.7300195297855031
CUST_0432,33,Female,High School,Single,27286,Accessories,Essentials Buyer,9,200.0,1800.0,2024-12-21,24,FCMP017,New Arrivals,Google Ads,6800,1,1,10,9,1800.0,3.67,Low,64.73,Western Wear,Wedding Season,7811,86690,0.3603955804460079
CUST_0433,27,Male,Post Graduate,Married,66765,Winter Wear,Trendsetter,9,303.53,2731.77,2024-11-04,30,FCMP026,Lookbook,Email,8500,1,1,57,9,2731.77,3.33,Low,70.52,Accessories,Winter,23227,398480,0.3004566295771733
CUST_0434,25,Other,High School,Single,32877,Footwear,Trendsetter,1,200.0,200.0,2024-09-08,4,FCMP024,Lookbook,Instagram,8500,0,0,114,1,200.0,1.33,Low,5.59,Footwear,Wedding Season,7911,442515,0.7300195297855031
CUST_0435,32,Male,Graduate,Married,52870,Ethnic Wear,Seasonal Shopper,2,343.22,686.44,2024-12-01,5,FCMP042,Lookbook,Instagram,8500,0,0,30,2,686.44,2.33,Low,7.63,Winter Wear,Regular,25445,97505,0.5094334451140538
CUST_0436,29,Female,Graduate,Married,40875,Western Wear,Trendsetter,7,277.05,1939.35,2024-12-11,23,FCMP011,New Arrivals,Google Ads,6800,1,1,20,7,1939.35,3.33,Low,62.1,Ethnic Wear,Festive,25666,194088,0.3603659868250557
CUST_0437,27,Other,Graduate,Divorced,55734,Ethnic Wear,Seasonal Shopper,2,200.0,400.0,2024-12-09,1,FCMP039,New Arrivals,Instagram,6800,0,0,22,2,400.0,2.67,Low,2.64,Western Wear,Summer,52025,198047,0.3942847492055126
CUST_0438,39,Female,Graduate,Single,51560,Winter Wear,Trendsetter,1,1186.71,1186.71,2024-12-16,3,FCMP010,New Arrivals,Facebook Ads,6800,1,1,15,1,1186.71,2.33,Low,35.88,Footwear,Festive,47107,485910,0.3909447397565234
CUST_0439,45,Female,Post Graduate,Single,78131,Ethnic Wear,Seasonal Shopper,3,776.86,2330.58,2024-09-18,3,FCMP020,Flash Sale,Google Ads,5200,0,0,104,3,2330.58,1.67,Low,4.29,Western Wear,Wedding Season,39754,403029,0.3750506318914162
CUST_0440,33,Female,Post Graduate,Married,70157,Footwear,Seasonal Shopper,5,461.79,2308.95,2024-10-09,9,FCMP034,New Arrivals,Instagram,6800,0,0,83,5,2308.95,2.33,Low,12.36,Winter Wear,Winter,42504,320504,0.6507146195191259
CUST_0441,23,Female,Graduate,Divorced,50425,Western Wear,Seasonal Shopper,1,969.36,969.36,2024-08-03,1,FCMP025,New Arrivals,Instagram,6800,1,0,150,1,969.36,1.0,Low,31.53,Ethnic Wear,Wedding Season,6734,163946,0.4475215460051547
CUST_0442,26,Female,Post Graduate,Single,62242,Footwear,Essentials Buyer,1,200.0,200.0,2024-11-24,4,FCMP038,Lookbook,Facebook Ads,8500,1,0,37,1,200.0,2.0,Low,36.12,Western Wear,Summer,44384,481713,0.5599023198009292
CUST_0443,27,Female,Graduate,Married,54240,Footwear,Seasonal Shopper,11,811.73,8929.03,2024-11-15,39,FCMP021,Flash Sale,Influencer Marketing,5200,0,0,46,11,8929.03,3.67,Mid,52.64,Western Wear,Summer,35206,408215,0.2796826413040631
CUST_0444,30,Female,Graduate,Married,38784,Accessories,Seasonal Shopper,3,543.93,1631.79,2024-11-30,16,FCMP028,Flash Sale,Influencer Marketing,5200,1,1,31,3,1631.79,2.33,Low,52.27,Accessories,Summer,24360,287683,0.595027924205977
CUST_0445,35,Female,Post Graduate,Single,67678,Ethnic Wear,Essentials Buyer,7,200.0,1400.0,2024-12-17,20,FCMP022,New Arrivals,Facebook Ads,6800,1,1,14,7,1400.0,3.33,Low,58.67,Accessories,Summer,46106,341184,0.3285125209656627
CUST_0446,35,Other,Graduate,Married,40718,Ethnic Wear,Seasonal Shopper,12,250.08,3000.96,2024-12-03,36,FCMP038,Lookbook,Facebook Ads,8500,1,0,28,12,3000.96,3.67,Low,79.03,Western Wear,Summer,44384,481713,0.5599023198009292
CUST_0447,36,Male,Graduate,Single,54611,Ethnic Wear,Essentials Buyer,2,685.6,1371.2,2024-07-30,8,FCMP048,New Arrivals,Facebook Ads,6800,1,1,154,2,1371.2,1.33,Low,40.86,Footwear,Summer,46976,114179,0.0205704556299331
CUST_0448,39,Female,Post Graduate,Married,68442,Winter Wear,Essentials Buyer,2,200.0,400.0,2024-12-07,6,FCMP011,New Arrivals,Google Ads,6800,0,0,24,2,400.0,2.67,Low,9.2,Ethnic Wear,Festive,25666,194088,0.3603659868250557
CUST_0449,42,Female,Graduate,Divorced,46647,Winter Wear,Essentials Buyer,9,472.52,4252.68,2024-12-29,25,FCMP021,New Arrivals,Influencer Marketing,6800,1,1,2,9,4252.68,3.67,Low,73.33,Western Wear,Summer,35206,408215,0.2796826413040631
CUST_0450,41,Female,Graduate,Single,38172,Footwear,Trendsetter,2,703.09,1406.18,2024-11-02,7,FCMP042,New Arrivals,Instagram,6800,0,0,59,2,1406.18,2.33,Low,9.83,Winter Wear,Regular,25445,97505,0.5094334451140538
CUST_0451,21,Female,PhD,Married,78757,Footwear,Seasonal Shopper,6,1468.05,8808.3,2024-11-24,18,FCMP017,Lookbook,Google Ads,8500,1,0,37,6,8808.3,3.33,Mid,54.79,Western Wear,Wedding Season,7811,86690,0.3603955804460079
CUST_0452,41,Female,Graduate,Married,53124,Footwear,Seasonal Shopper,4,566.94,2267.76,2024-12-29,14,FCMP003,Flash Sale,Email,5200,0,1,2,4,2267.76,3.0,Low,28.67,Accessories,Summer,28509,182688,0.5087543712573461
CUST_0453,31,Male,Graduate,Single,40776,Ethnic Wear,Seasonal Shopper,1,200.0,200.0,2024-11-09,1,FCMP049,Lookbook,Influencer Marketing,8500,0,0,52,1,200.0,2.0,Low,1.9,Western Wear,Regular,21371,110272,0.5575867501743133
CUST_0454,28,Female,Graduate,Divorced,52857,Winter Wear,Seasonal Shopper,7,1391.99,9743.93,2024-10-29,23,FCMP018,Lookbook,Facebook Ads,8500,1,0,63,7,9743.93,3.0,Mid,61.14,Footwear,Festive,52011,24499,0.2463998366949203
CUST_0455,27,Male,Graduate,Single,65568,Western Wear,Trendsetter,2,1525.57,3051.14,2024-12-23,5,FCMP025,Lookbook,Instagram,8500,1,1,8,2,3051.14,2.67,Low,40.0,Ethnic Wear,Wedding Season,6734,163946,0.4475215460051547
CUST_0456,29,Female,High School,Single,23276,Western Wear,Luxury Seeker,4,538.89,2155.56,2024-12-16,10,FCMP008,Lookbook,Email,8500,1,1,15,4,2155.56,3.0,Low,45.21,Accessories,Regular,30184,311999,0.4402188990449158
CUST_0457,35,Female,High School,Single,26603,Footwear,Trendsetter,8,237.14,1897.12,2024-12-21,21,FCMP039,Flash Sale,Instagram,5200,0,0,10,8,1897.12,3.67,Low,30.73,Western Wear,Summer,52025,198047,0.3942847492055126
CUST_0458,40,Female,High School,Single,32554,Ethnic Wear,Seasonal Shopper,10,301.87,3018.7,2024-11-12,29,FCMP027,Lookbook,Email,8500,1,0,49,10,3018.7,3.33,Low,69.27,Winter Wear,Festive,13680,52711,0.3053593615748523
CUST_0459,32,Female,Graduate,Married,48697,Ethnic Wear,Trendsetter,4,292.61,1170.44,2024-12-05,12,FCMP034,Lookbook,Instagram,8500,1,1,26,4,1170.44,3.0,Low,47.11,Winter Wear,Winter,42504,320504,0.6507146195191259
CUST_0460,35,Male,High School,Single,19177,Accessories,Trendsetter,2,423.12,846.24,2024-12-24,1,FCMP034,Flash Sale,Instagram,5200,1,0,7,2,846.24,2.67,Low,35.08,Winter Wear,Winter,42504,320504,0.6507146195191259
CUST_0461,45,Female,High School,Single,17944,Ethnic Wear,Essentials Buyer,15,395.91,5938.65,2024-11-30,44,FCMP046,New Arrivals,Instagram,6800,0,0,31,15,5938.65,3.67,Low,59.6,Accessories,Festive,36065,332252,0.3901301913549269
CUST_0462,23,Male,Graduate,Single,59022,Footwear,Trendsetter,2,1140.47,2280.94,2024-11-18,2,FCMP008,Lookbook,Email,8500,0,0,43,2,2280.94,2.33,Low,3.35,Accessories,Regular,30184,311999,0.4402188990449158
CUST_0463,34,Male,Graduate,Married,43740,Western Wear,Luxury Seeker,1,200.0,200.0,2024-12-18,11,FCMP033,Flash Sale,Google Ads,5200,0,0,13,1,200.0,2.33,Low,16.81,Accessories,Summer,16111,153629,0.3646092614435514
CUST_0464,33,Male,High School,Married,24105,Western Wear,Essentials Buyer,1,200.0,200.0,2024-11-03,1,FCMP007,Flash Sale,Email,5200,0,0,58,1,200.0,2.0,Low,1.84,Footwear,Wedding Season,27671,137796,0.5487960916598252
CUST_0465,28,Female,Post Graduate,Married,69865,Western Wear,Essentials Buyer,3,584.54,1753.62,2024-09-03,14,FCMP036,Lookbook,Facebook Ads,8500,0,0,119,3,1753.62,1.67,Low,18.92,Footwear,Wedding Season,13155,153272,0.2002272403232158
CUST_0466,24,Female,Graduate,Married,46359,Western Wear,Essentials Buyer,5,331.63,1658.15,2024-12-18,11,FCMP049,Flash Sale,Influencer Marketing,5200,1,0,13,5,1658.15,3.0,Low,46.81,Western Wear,Regular,21371,110272,0.5575867501743133
CUST_0467,29,Female,Graduate,Married,33964,Accessories,Seasonal Shopper,2,200.0,400.0,2024-12-16,4,FCMP014,Flash Sale,Influencer Marketing,5200,1,0,15,2,400.0,2.67,Low,37.21,Footwear,Summer,20708,193714,0.6382908202702389
CUST_0468,26,Female,High School,Divorced,32951,Western Wear,Trendsetter,1,950.88,950.88,2024-12-19,1,FCMP022,New Arrivals,Facebook Ads,6800,1,0,12,1,950.88,2.33,Low,33.64,Accessories,Summer,46106,341184,0.3285125209656627
CUST_0469,37,Female,Post Graduate,Single,60726,Footwear,Essentials Buyer,1,200.0,200.0,2024-11-26,1,FCMP019,Flash Sale,Instagram,5200,0,0,35,1,200.0,2.0,Low,2.17,Ethnic Wear,Summer,11546,26295,0.1984464395324873
CUST_0470,34,Female,Post Graduate,Married,80880,Footwear,Essentials Buyer,2,1211.83,2423.66,2024-12-10,7,FCMP022,Lookbook,Facebook Ads,8500,1,0,21,2,2423.66,2.67,Low,40.7,Accessories,Summer,46106,341184,0.3285125209656627
CUST_0471,23,Female,Graduate,Single,38369,Footwear,Trendsetter,5,712.18,3560.9,2024-12-07,16,FCMP046,New Arrivals,Instagram,6800,0,0,24,5,3560.9,3.0,Low,22.53,Accessories,Festive,36065,332252,0.3901301913549269
CUST_0472,40,Female,Post Graduate,Married,67574,Winter Wear,Seasonal Shopper,1,467.12,467.12,2024-08-07,1,FCMP018,Flash Sale,Facebook Ads,5200,0,1,146,1,467.12,1.0,Low,1.54,Footwear,Festive,52011,24499,0.2463998366949203
CUST_0473,21,Male,Post Graduate,Married,61782,Accessories,Trendsetter,2,1033.87,2067.74,2024-10-03,2,FCMP034,Lookbook,Instagram,8500,0,0,89,2,2067.74,2.0,Low,3.0,Winter Wear,Winter,42504,320504,0.6507146195191259
CUST_0474,26,Female,Graduate,Married,47742,Ethnic Wear,Seasonal Shopper,8,200.0,1600.0,2024-12-24,20,FCMP036,Flash Sale,Facebook Ads,5200,1,0,7,8,1600.0,3.67,Low,60.42,Footwear,Wedding Season,13155,153272,0.2002272403232158
CUST_0475,40,Female,Graduate,Single,67091,Ethnic Wear,Trendsetter,9,625.09,5625.81,2024-12-06,28,FCMP009,Flash Sale,Email,5200,1,1,25,9,5625.81,4.0,Low,68.49,Footwear,Summer,32848,212506,0.5342013999162889
CUST_0476,30,Other,Graduate,Married,41055,Western Wear,Seasonal Shopper,3,521.02,1563.06,2024-12-08,13,FCMP036,Flash Sale,Facebook Ads,5200,1,1,23,3,1563.06,2.67,Low,48.58,Footwear,Wedding Season,13155,153272,0.2002272403232158
CUST_0477,18,Female,PhD,Single,77943,Footwear,Trendsetter,1,1959.08,1959.08,2024-12-11,7,FCMP046,Lookbook,Instagram,8500,1,0,20,1,1959.08,2.33,Low,40.76,Accessories,Festive,36065,332252,0.3901301913549269
CUST_0478,18,Female,Graduate,Married,38400,Ethnic Wear,Trendsetter,5,614.78,3073.9,2024-12-29,20,FCMP026,Flash Sale,Email,5200,0,0,2,5,3073.9,3.0,Low,36.67,Accessories,Winter,23227,398480,0.3004566295771733
CUST_0479,38,Female,Graduate,Single,51653,Footwear,Trendsetter,14,1110.65,15549.1,2024-12-09,40,FCMP036,Flash Sale,Facebook Ads,5200,0,0,22,14,15549.1,4.67,Mid,54.64,Footwear,Wedding Season,13155,153272,0.2002272403232158
CUST_0480,22,Female,PhD,Divorced,87565,Footwear,Essentials Buyer,6,200.0,1200.0,2024-10-11,18,FCMP031,New Arrivals,Email,6800,0,0,81,6,1200.0,2.67,Low,24.37,Footwear,Summer,28078,199426,0.5247961561741474
CUST_0481,32,Male,High School,Single,28752,Western Wear,Essentials Buyer,20,200.0,4000.0,2024-12-20,65,FCMP035,Lookbook,Email,8500,0,1,11,20,4000.0,3.67,Low,89.17,Footwear,Winter,6802,233090,0.4209594906234262
CUST_0482,24,Female,High School,Married,20067,Accessories,Seasonal Shopper,3,200.0,600.0,2024-12-14,13,FCMP017,New Arrivals,Google Ads,6800,1,1,17,3,600.0,2.67,Low,49.0,Western Wear,Wedding Season,7811,86690,0.3603955804460079
CUST_0483,25,Male,Post Graduate,Single,75251,Ethnic Wear,Seasonal Shopper,12,420.81,5049.72,2024-11-29,34,FCMP035,Lookbook,Email,8500,1,0,32,12,5049.72,3.67,Low,76.24,Footwear,Winter,6802,233090,0.4209594906234262
CUST_0484,31,Female,High School,Single,36219,Ethnic Wear,Seasonal Shopper,3,200.0,600.0,2024-12-30,6,FCMP035,New Arrivals,Email,6800,0,0,1,3,600.0,2.67,Low,23.0,Footwear,Winter,6802,233090,0.4209594906234262
CUST_0485,39,Female,Graduate,Divorced,39821,Accessories,Luxury Seeker,1,581.09,581.09,2024-12-23,1,FCMP003,New Arrivals,Email,6800,1,1,8,1,581.09,2.33,Low,34.67,Accessories,Summer,28509,182688,0.5087543712573461
CUST_0486,30,Female,Post Graduate,Divorced,67299,Footwear,Trendsetter,3,1585.08,4755.24,2024-11-16,13,FCMP022,Flash Sale,Facebook Ads,5200,0,0,45,3,4755.24,2.33,Low,17.99,Accessories,Summer,46106,341184,0.3285125209656627
CUST_0487,31,Male,High School,Married,24746,Accessories,Seasonal Shopper,2,384.67,769.34,2024-11-11,6,FCMP019,New Arrivals,Instagram,6800,0,0,50,2,769.34,2.33,Low,8.59,Ethnic Wear,Summer,11546,26295,0.1984464395324873
CUST_0488,35,Male,High School,Married,26523,Western Wear,Seasonal Shopper,1,200.0,200.0,2024-11-26,7,FCMP044,Lookbook,Influencer Marketing,8500,1,0,35,1,200.0,2.0,Low,40.17,Accessories,Winter,21646,277186,0.5137088684456091
CUST_0489,47,Female,Post Graduate,Divorced,56680,Western Wear,Trendsetter,4,1276.37,5105.48,2024-12-16,13,FCMP022,Lookbook,Facebook Ads,8500,0,0,15,4,5105.48,3.33,Low,19.21,Accessories,Summer,46106,341184,0.3285125209656627
CUST_0490,38,Female,Post Graduate,Married,65724,Accessories,Seasonal Shopper,3,618.98,1856.94,2024-09-04,8,FCMP010,Flash Sale,Facebook Ads,5200,1,0,118,3,1856.94,1.67,Low,40.92,Footwear,Festive,47107,485910,0.3909447397565234
CUST_0491,27,Female,Post Graduate,Single,72789,Accessories,Essentials Buyer,2,769.73,1539.46,2024-12-31,1,FCMP008,Flash Sale,Email,5200,1,1,0,2,1539.46,2.67,Low,61.33,Accessories,Regular,30184,311999,0.4402188990449158
CUST_0492,24,Female,Graduate,Divorced,40045,Accessories,Luxury Seeker,1,770.5,770.5,2024-11-01,4,FCMP026,Flash Sale,Email,5200,0,0,60,1,770.5,1.67,Low,5.83,Accessories,Winter,23227,398480,0.3004566295771733
CUST_0493,26,Female,PhD,Single,81876,Western Wear,Trendsetter,7,1580.54,11063.78,2024-12-04,15,FCMP006,New Arrivals,Influencer Marketing,6800,1,1,27,7,11063.78,4.0,Mid,51.07,Winter Wear,Summer,20087,303076,0.6793064591208474
CUST_0494,50,Female,Post Graduate,Single,70487,Footwear,Trendsetter,11,1680.1,18481.1,2024-12-31,30,FCMP019,Lookbook,Instagram,8500,1,1,0,11,18481.1,4.67,Mid,100.0,Ethnic Wear,Summer,11546,26295,0.1984464395324873
CUST_0495,29,Female,Graduate,Married,29693,Western Wear,Seasonal Shopper,4,200.0,800.0,2024-12-31,2,FCMP009,New Arrivals,Email,6800,0,0,0,4,800.0,3.0,Low,32.67,Footwear,Summer,32848,212506,0.5342013999162889
CUST_0496,28,Male,Graduate,Single,45752,Ethnic Wear,Seasonal Shopper,1,751.8,751.8,2024-12-29,1,FCMP016,New Arrivals,Influencer Marketing,6800,0,0,2,1,751.8,2.33,Low,11.33,Winter Wear,Winter,54811,464623,0.7185211737973205
CUST_0497,42,Female,Graduate,Married,39135,Winter Wear,Trendsetter,4,200.0,800.0,2024-12-30,12,FCMP008,New Arrivals,Email,6800,1,0,1,4,800.0,3.0,Low,61.0,Accessories,Regular,30184,311999,0.4402188990449158
CUST_0498,28,Female,Graduate,Married,37835,Ethnic Wear,Essentials Buyer,2,200.0,400.0,2024-12-02,2,FCMP024,Lookbook,Instagram,8500,1,0,29,2,400.0,2.67,Low,33.67,Footwear,Wedding Season,7911,442515,0.7300195297855031
CUST_0499,35,Female,Graduate,Single,46786,Winter Wear,Essentials Buyer,2,200.0,400.0,2024-10-26,7,FCMP002,Flash Sale,Facebook Ads,5200,0,0,66,2,400.0,2.0,Low,9.78,Ethnic Wear,Summer,5197,153121,0.6932533769212101
CUST_0500,30,Female,Graduate,Divorced,42359,Western Wear,Seasonal Shopper,5,437.41,2187.05,2024-11-01,9,FCMP018,Lookbook,Facebook Ads,8500,1,0,60,5,2187.05,2.33,Low,42.49,Footwear,Festive,52011,24499,0.2463998366949203
